Season_Code,Week_In_Year,Week_Start,Terminal,Airline,Airline_Name,Flight_Category,Aircraft_Family,Weekly_Movements,Peak_Day_Movements,Avg_Load_Factor_Pct,Status,Data_type
S25,14,07-04-25,T1,VY,Vueling,International Short-Haul,A320,28,5,82%,Departure,Historical
S25,14,07-04-25,T1,OS,Austrian,International Short-Haul,A320,15,3,84%,Departure,Historical
S25,14,07-04-25,T1,SK,SAS,International Short-Haul,A320,16,3,85%,Departure,Historical
S25,14,07-04-25,T1,AY,Finnair,International Short-Haul,A320,11,2,84%,Departure,Historical
S25,14,07-04-25,T1,TK,Turkish Airlines,International Long-Haul,A320,22,4,85%,Departure,Historical
S25,14,07-04-25,T1,U2,easyJet,International Short-Haul,A320,65,11,84%,Departure,Historical
S25,14,07-04-25,T1,W6,Wizz Air,International Short-Haul,A320,52,9,85%,Departure,Historical
S25,14,07-04-25,T2,AA,American Airlines,Transatlantic CBP,B787,34,6,92%,Departure,Historical
S25,14,07-04-25,T2,UA,United Airlines,Transatlantic CBP,B787,17,3,91%,Departure,Historical
S25,14,07-04-25,T2,DL,Delta Air Lines,Transatlantic CBP,A330,9,2,90%,Departure,Historical
S25,14,07-04-25,T2,AC,Air Canada,Transatlantic CBP,B787,9,2,92%,Departure,Historical
S25,14,07-04-25,T2,EK,Emirates,International Long-Haul,B777,16,3,85%,Departure,Historical
S25,14,07-04-25,T2,EY,Etihad,International Long-Haul,A330,7,1,87%,Departure,Historical
S25,14,07-04-25,T1,5X,UPS,Cargo,B767,7,1,nan%,Departure,Historical
S25,14,07-04-25,T1,FX,FedEx,Cargo,A320,5,1,nan%,Departure,Historical
S25,15,14-04-25,T1,FR,Ryanair,International Short-Haul,B737,1305,230,84%,Departure,Historical
S25,15,14-04-25,T1,FR,Ryanair,International Short-Haul,A320,94,18,84%,Departure,Historical
S25,15,14-04-25,T1,FR,Ryanair,Domestic,B737,64,11,71%,Departure,Historical
S25,15,14-04-25,T2,EI,Aer Lingus,International Short-Haul,A320,429,82,85%,Departure,Historical
S25,15,14-04-25,T2,EI,Aer Lingus,Transatlantic CBP,A330,159,28,92%,Departure,Historical
S25,15,14-04-25,T2,EI,Aer Lingus,Transatlantic CBP,B787,79,13,90%,Departure,Historical
S25,15,14-04-25,T2,EI,Aer Lingus,International Long-Haul,A330,17,3,86%,Departure,Historical
S25,15,14-04-25,T2,RE,Aer Lingus Regional,Domestic,ATR72,153,29,73%,Departure,Historical
S25,15,14-04-25,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,104,18,86%,Departure,Historical
S25,15,14-04-25,T2,BA,British Airways,International Short-Haul,A320,102,19,84%,Departure,Historical
S25,15,14-04-25,T2,BA,British Airways,International Short-Haul,E-Jet,74,13,85%,Departure,Historical
S25,15,14-04-25,T1,LH,Lufthansa,International Short-Haul,A320,56,9,83%,Departure,Historical
S25,15,14-04-25,T1,AF,Air France,International Short-Haul,A320,56,10,84%,Departure,Historical
S25,15,14-04-25,T1,KL,KLM,International Short-Haul,A320,55,10,85%,Departure,Historical
S25,15,14-04-25,T1,IB,Iberia,International Short-Haul,A320,32,6,86%,Departure,Historical
S25,15,14-04-25,T1,VY,Vueling,International Short-Haul,A320,33,6,86%,Departure,Historical
S25,15,14-04-25,T1,OS,Austrian,International Short-Haul,A320,17,3,83%,Departure,Historical
S25,15,14-04-25,T1,SK,SAS,International Short-Haul,A320,18,3,85%,Departure,Historical
S25,15,14-04-25,T1,AY,Finnair,International Short-Haul,A320,13,2,86%,Departure,Historical
S25,15,14-04-25,T1,TK,Turkish Airlines,International Long-Haul,A320,26,5,86%,Departure,Historical
S25,15,14-04-25,T1,U2,easyJet,International Short-Haul,A320,75,14,84%,Departure,Historical
S25,15,14-04-25,T1,W6,Wizz Air,International Short-Haul,A320,60,11,86%,Departure,Historical
S25,15,14-04-25,T2,AA,American Airlines,Transatlantic CBP,B787,39,7,92%,Departure,Historical
S25,15,14-04-25,T2,UA,United Airlines,Transatlantic CBP,B787,20,4,91%,Departure,Historical
S25,15,14-04-25,T2,DL,Delta Air Lines,Transatlantic CBP,A330,10,2,90%,Departure,Historical
S25,15,14-04-25,T2,AC,Air Canada,Transatlantic CBP,B787,10,2,91%,Departure,Historical
S25,15,14-04-25,T2,EK,Emirates,International Long-Haul,B777,17,3,88%,Departure,Historical
S25,15,14-04-25,T2,EY,Etihad,International Long-Haul,A330,9,2,87%,Departure,Historical
S25,15,14-04-25,T1,5X,UPS,Cargo,B767,8,1,nan%,Departure,Historical
S25,15,14-04-25,T1,FX,FedEx,Cargo,A320,5,1,nan%,Departure,Historical
S25,16,21-04-25,T1,FR,Ryanair,International Short-Haul,B737,1258,219,86%,Departure,Historical
S25,16,21-04-25,T1,FR,Ryanair,International Short-Haul,A320,84,15,85%,Departure,Historical
S25,16,21-04-25,T1,FR,Ryanair,Domestic,B737,60,11,71%,Departure,Historical
S25,16,21-04-25,T2,EI,Aer Lingus,International Short-Haul,A320,404,72,85%,Departure,Historical
S25,16,21-04-25,T2,EI,Aer Lingus,Transatlantic CBP,A330,140,24,90%,Departure,Historical
S25,16,21-04-25,T2,EI,Aer Lingus,Transatlantic CBP,B787,75,14,90%,Departure,Historical
S25,16,21-04-25,T2,EI,Aer Lingus,International Long-Haul,A330,16,3,88%,Departure,Historical
S25,16,21-04-25,T2,RE,Aer Lingus Regional,Domestic,ATR72,145,25,73%,Departure,Historical
S25,16,21-04-25,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,91,17,83%,Departure,Historical
S25,16,21-04-25,T2,BA,British Airways,International Short-Haul,A320,96,16,85%,Departure,Historical
S25,16,21-04-25,T2,BA,British Airways,International Short-Haul,E-Jet,70,13,85%,Departure,Historical
S25,16,21-04-25,T1,LH,Lufthansa,International Short-Haul,A320,57,9,84%,Departure,Historical
S25,16,21-04-25,T1,AF,Air France,International Short-Haul,A320,49,9,84%,Departure,Historical
S25,16,21-04-25,T1,KL,KLM,International Short-Haul,A320,52,10,83%,Departure,Historical
S25,16,21-04-25,T1,IB,Iberia,International Short-Haul,A320,31,5,84%,Departure,Historical
S25,16,21-04-25,T1,VY,Vueling,International Short-Haul,A320,29,5,86%,Departure,Historical
S25,16,21-04-25,T1,OS,Austrian,International Short-Haul,A320,18,3,84%,Departure,Historical
S25,16,21-04-25,T1,SK,SAS,International Short-Haul,A320,16,3,86%,Departure,Historical
S25,16,21-04-25,T1,AY,Finnair,International Short-Haul,A320,12,2,86%,Departure,Historical
S25,16,21-04-25,T1,TK,Turkish Airlines,International Long-Haul,A320,25,4,87%,Departure,Historical
S25,16,21-04-25,T1,U2,easyJet,International Short-Haul,A320,67,12,85%,Departure,Historical
S25,16,21-04-25,T1,W6,Wizz Air,International Short-Haul,A320,60,11,86%,Departure,Historical
S25,16,21-04-25,T2,AA,American Airlines,Transatlantic CBP,B787,36,7,90%,Departure,Historical
S25,16,21-04-25,T2,UA,United Airlines,Transatlantic CBP,B787,19,4,89%,Departure,Historical
S25,16,21-04-25,T2,DL,Delta Air Lines,Transatlantic CBP,A330,10,2,92%,Departure,Historical
S25,16,21-04-25,T2,AC,Air Canada,Transatlantic CBP,B787,9,2,92%,Departure,Historical
S25,16,21-04-25,T2,EK,Emirates,International Long-Haul,B777,16,3,85%,Departure,Historical
S25,16,21-04-25,T2,EY,Etihad,International Long-Haul,A330,8,1,87%,Departure,Historical
S25,16,21-04-25,T1,5X,UPS,Cargo,B767,7,1,nan%,Departure,Historical
S25,16,21-04-25,T1,FX,FedEx,Cargo,A320,5,1,nan%,Departure,Historical
S25,17,28-04-25,T1,FR,Ryanair,International Short-Haul,B737,1109,183,84%,Departure,Historical
S25,17,28-04-25,T1,FR,Ryanair,International Short-Haul,A320,83,15,85%,Departure,Historical
S25,17,28-04-25,T1,FR,Ryanair,Domestic,B737,57,10,72%,Departure,Historical
S25,17,28-04-25,T2,EI,Aer Lingus,International Short-Haul,A320,380,63,85%,Departure,Historical
S25,17,28-04-25,T2,EI,Aer Lingus,Transatlantic CBP,A330,138,26,90%,Departure,Historical
S25,17,28-04-25,T2,EI,Aer Lingus,Transatlantic CBP,B787,66,12,89%,Departure,Historical
S25,17,28-04-25,T2,EI,Aer Lingus,International Long-Haul,A330,16,3,85%,Departure,Historical
S25,17,28-04-25,T2,RE,Aer Lingus Regional,Domestic,ATR72,142,25,70%,Departure,Historical
S25,17,28-04-25,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,91,16,85%,Departure,Historical
S25,17,28-04-25,T2,BA,British Airways,International Short-Haul,A320,93,18,84%,Departure,Historical
S25,17,28-04-25,T2,BA,British Airways,International Short-Haul,E-Jet,65,12,83%,Departure,Historical
S25,17,28-04-25,T1,LH,Lufthansa,International Short-Haul,A320,52,9,82%,Departure,Historical
S25,17,28-04-25,T1,AF,Air France,International Short-Haul,A320,48,9,85%,Departure,Historical
S25,17,28-04-25,T1,KL,KLM,International Short-Haul,A320,46,8,83%,Departure,Historical
S25,17,28-04-25,T1,IB,Iberia,International Short-Haul,A320,31,5,85%,Departure,Historical
S25,17,28-04-25,T1,VY,Vueling,International Short-Haul,A320,27,5,83%,Departure,Historical
S25,17,28-04-25,T1,OS,Austrian,International Short-Haul,A320,16,3,85%,Departure,Historical
S25,17,28-04-25,T1,SK,SAS,International Short-Haul,A320,16,3,85%,Departure,Historical
S25,17,28-04-25,T1,AY,Finnair,International Short-Haul,A320,12,2,84%,Departure,Historical
S25,17,28-04-25,T1,TK,Turkish Airlines,International Long-Haul,A320,22,4,85%,Departure,Historical
S25,17,28-04-25,T1,U2,easyJet,International Short-Haul,A320,66,12,82%,Departure,Historical
S25,17,28-04-25,T1,W6,Wizz Air,International Short-Haul,A320,55,10,86%,Departure,Historical
S25,17,28-04-25,T2,AA,American Airlines,Transatlantic CBP,B787,35,7,90%,Departure,Historical
S25,17,28-04-25,T2,UA,United Airlines,Transatlantic CBP,B787,17,3,90%,Departure,Historical
S25,17,28-04-25,T2,DL,Delta Air Lines,Transatlantic CBP,A330,9,2,91%,Departure,Historical
S25,17,28-04-25,T2,AC,Air Canada,Transatlantic CBP,B787,9,2,89%,Departure,Historical
S25,17,28-04-25,T2,EK,Emirates,International Long-Haul,B777,15,3,85%,Departure,Historical
S25,17,28-04-25,T2,EY,Etihad,International Long-Haul,A330,8,1,85%,Departure,Historical
S25,17,28-04-25,T1,5X,UPS,Cargo,B767,7,1,nan%,Departure,Historical
S25,17,28-04-25,T1,FX,FedEx,Cargo,A320,5,1,nan%,Departure,Historical
S25,18,05-05-25,T1,FR,Ryanair,International Short-Haul,B737,1179,209,84%,Departure,Historical
S25,18,05-05-25,T1,FR,Ryanair,International Short-Haul,A320,81,14,85%,Departure,Historical
S25,18,05-05-25,T1,FR,Ryanair,Domestic,B737,63,11,72%,Departure,Historical
S25,18,05-05-25,T2,EI,Aer Lingus,International Short-Haul,A320,422,74,83%,Departure,Historical
S25,18,05-05-25,T2,EI,Aer Lingus,Transatlantic CBP,A330,142,25,91%,Departure,Historical
S25,18,05-05-25,T2,EI,Aer Lingus,Transatlantic CBP,B787,71,13,89%,Departure,Historical
S25,18,05-05-25,T2,EI,Aer Lingus,International Long-Haul,A330,16,3,86%,Departure,Historical
S25,18,05-05-25,T2,RE,Aer Lingus Regional,Domestic,ATR72,145,25,73%,Departure,Historical
S25,18,05-05-25,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,91,17,83%,Departure,Historical
S25,18,05-05-25,T2,BA,British Airways,International Short-Haul,A320,99,17,85%,Departure,Historical
S25,18,05-05-25,T2,BA,British Airways,International Short-Haul,E-Jet,68,13,83%,Departure,Historical
S25,18,05-05-25,T1,LH,Lufthansa,International Short-Haul,A320,53,9,83%,Departure,Historical
S25,18,05-05-25,T1,AF,Air France,International Short-Haul,A320,49,9,86%,Departure,Historical
S25,18,05-05-25,T1,KL,KLM,International Short-Haul,A320,50,10,85%,Departure,Historical
S25,18,05-05-25,T1,IB,Iberia,International Short-Haul,A320,31,6,85%,Departure,Historical
S25,18,05-05-25,T1,VY,Vueling,International Short-Haul,A320,31,5,85%,Departure,Historical
S25,18,05-05-25,T1,OS,Austrian,International Short-Haul,A320,16,3,82%,Departure,Historical
S25,18,05-05-25,T1,SK,SAS,International Short-Haul,A320,18,3,86%,Departure,Historical
S25,18,05-05-25,T1,AY,Finnair,International Short-Haul,A320,13,2,83%,Departure,Historical
S25,18,05-05-25,T1,TK,Turkish Airlines,International Long-Haul,A320,24,4,87%,Departure,Historical
S25,18,05-05-25,T1,U2,easyJet,International Short-Haul,A320,69,11,82%,Departure,Historical
S25,18,05-05-25,T1,W6,Wizz Air,International Short-Haul,A320,56,10,86%,Departure,Historical
S25,18,05-05-25,T2,AA,American Airlines,Transatlantic CBP,B787,38,7,90%,Departure,Historical
S25,18,05-05-25,T2,UA,United Airlines,Transatlantic CBP,B787,18,3,92%,Departure,Historical
S25,18,05-05-25,T2,DL,Delta Air Lines,Transatlantic CBP,A330,10,2,90%,Departure,Historical
S25,18,05-05-25,T2,AC,Air Canada,Transatlantic CBP,B787,9,2,92%,Departure,Historical
S25,18,05-05-25,T2,EK,Emirates,International Long-Haul,B777,16,3,85%,Departure,Historical
S25,18,05-05-25,T2,EY,Etihad,International Long-Haul,A330,8,1,85%,Departure,Historical
S25,18,05-05-25,T1,5X,UPS,Cargo,B767,8,1,nan%,Departure,Historical
S25,18,05-05-25,T1,FX,FedEx,Cargo,A320,5,1,nan%,Departure,Historical
S25,19,12-05-25,T1,FR,Ryanair,International Short-Haul,B737,1133,196,83%,Departure,Historical
S25,19,12-05-25,T1,FR,Ryanair,International Short-Haul,A320,81,14,84%,Departure,Historical
S25,19,12-05-25,T1,FR,Ryanair,Domestic,B737,60,12,70%,Departure,Historical
S25,19,12-05-25,T2,EI,Aer Lingus,International Short-Haul,A320,374,62,85%,Departure,Historical
S25,19,12-05-25,T2,EI,Aer Lingus,Transatlantic CBP,A330,134,25,90%,Departure,Historical
S25,19,12-05-25,T2,EI,Aer Lingus,Transatlantic CBP,B787,70,13,89%,Departure,Historical
S25,19,12-05-25,T2,EI,Aer Lingus,International Long-Haul,A330,15,3,87%,Departure,Historical
S25,19,12-05-25,T2,RE,Aer Lingus Regional,Domestic,ATR72,135,23,74%,Departure,Historical
S25,19,12-05-25,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,87,16,85%,Departure,Historical
S25,19,12-05-25,T2,BA,British Airways,International Short-Haul,A320,90,15,83%,Departure,Historical
S25,19,12-05-25,T2,BA,British Airways,International Short-Haul,E-Jet,68,12,85%,Departure,Historical
S25,19,12-05-25,T1,LH,Lufthansa,International Short-Haul,A320,55,10,83%,Departure,Historical
S25,19,12-05-25,T1,AF,Air France,International Short-Haul,A320,48,9,83%,Departure,Historical
S25,19,12-05-25,T1,KL,KLM,International Short-Haul,A320,47,9,84%,Departure,Historical
S25,19,12-05-25,T1,IB,Iberia,International Short-Haul,A320,32,6,83%,Departure,Historical
S25,19,12-05-25,T1,VY,Vueling,International Short-Haul,A320,30,5,83%,Departure,Historical
S25,19,12-05-25,T1,OS,Austrian,International Short-Haul,A320,16,3,84%,Departure,Historical
S25,19,12-05-25,T1,SK,SAS,International Short-Haul,A320,16,3,84%,Departure,Historical
S25,19,12-05-25,T1,AY,Finnair,International Short-Haul,A320,13,2,83%,Departure,Historical
S25,19,12-05-25,T1,TK,Turkish Airlines,International Long-Haul,A320,23,4,85%,Departure,Historical
S25,19,12-05-25,T1,U2,easyJet,International Short-Haul,A320,68,13,83%,Departure,Historical
S25,19,12-05-25,T1,W6,Wizz Air,International Short-Haul,A320,55,9,85%,Departure,Historical
S25,19,12-05-25,T2,AA,American Airlines,Transatlantic CBP,B787,34,7,91%,Departure,Historical
S25,19,12-05-25,T2,UA,United Airlines,Transatlantic CBP,B787,18,3,92%,Departure,Historical
S25,19,12-05-25,T2,DL,Delta Air Lines,Transatlantic CBP,A330,9,2,90%,Departure,Historical
S25,19,12-05-25,T2,AC,Air Canada,Transatlantic CBP,B787,9,2,91%,Departure,Historical
S25,19,12-05-25,T2,EK,Emirates,International Long-Haul,B777,16,3,88%,Departure,Historical
S25,19,12-05-25,T2,EY,Etihad,International Long-Haul,A330,8,1,87%,Departure,Historical
S25,19,12-05-25,T1,5X,UPS,Cargo,B767,7,1,nan%,Departure,Historical
S25,19,12-05-25,T1,FX,FedEx,Cargo,A320,5,1,nan%,Departure,Historical
S25,20,19-05-25,T1,FR,Ryanair,International Short-Haul,B737,1222,204,84%,Departure,Historical
S25,20,19-05-25,T1,FR,Ryanair,International Short-Haul,A320,80,14,82%,Departure,Historical
S25,20,19-05-25,T1,FR,Ryanair,Domestic,B737,61,11,73%,Departure,Historical
S25,20,19-05-25,T2,EI,Aer Lingus,International Short-Haul,A320,402,76,83%,Departure,Historical
S25,20,19-05-25,T2,EI,Aer Lingus,Transatlantic CBP,A330,138,26,89%,Departure,Historical
S25,20,19-05-25,T2,EI,Aer Lingus,Transatlantic CBP,B787,75,14,90%,Departure,Historical
S25,20,19-05-25,T2,EI,Aer Lingus,International Long-Haul,A330,17,3,85%,Departure,Historical
S25,20,19-05-25,T2,RE,Aer Lingus Regional,Domestic,ATR72,143,25,74%,Departure,Historical
S25,20,19-05-25,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,90,16,85%,Departure,Historical
S25,20,19-05-25,T2,BA,British Airways,International Short-Haul,A320,95,16,84%,Departure,Historical
S25,20,19-05-25,T2,BA,British Airways,International Short-Haul,E-Jet,70,12,86%,Departure,Historical
S25,20,19-05-25,T1,LH,Lufthansa,International Short-Haul,A320,54,10,85%,Departure,Historical
S25,20,19-05-25,T1,AF,Air France,International Short-Haul,A320,48,9,86%,Departure,Historical
S25,20,19-05-25,T1,KL,KLM,International Short-Haul,A320,50,10,84%,Departure,Historical
S25,20,19-05-25,T1,IB,Iberia,International Short-Haul,A320,30,5,86%,Departure,Historical
S25,20,19-05-25,T1,VY,Vueling,International Short-Haul,A320,29,5,86%,Departure,Historical
S25,20,19-05-25,T1,OS,Austrian,International Short-Haul,A320,16,3,85%,Departure,Historical
S25,20,19-05-25,T1,SK,SAS,International Short-Haul,A320,16,3,84%,Departure,Historical
S25,20,19-05-25,T1,AY,Finnair,International Short-Haul,A320,12,2,84%,Departure,Historical
S25,20,19-05-25,T1,TK,Turkish Airlines,International Long-Haul,A320,24,4,86%,Departure,Historical
S25,20,19-05-25,T1,U2,easyJet,International Short-Haul,A320,68,13,84%,Departure,Historical
S25,20,19-05-25,T1,W6,Wizz Air,International Short-Haul,A320,57,10,83%,Departure,Historical
S25,20,19-05-25,T2,AA,American Airlines,Transatlantic CBP,B787,36,7,91%,Departure,Historical
S25,20,19-05-25,T2,UA,United Airlines,Transatlantic CBP,B787,18,3,88%,Departure,Historical
S25,20,19-05-25,T2,DL,Delta Air Lines,Transatlantic CBP,A330,9,2,90%,Departure,Historical
S25,20,19-05-25,T2,AC,Air Canada,Transatlantic CBP,B787,9,1,89%,Departure,Historical
S25,20,19-05-25,T2,EK,Emirates,International Long-Haul,B777,17,3,86%,Departure,Historical
S25,20,19-05-25,T2,EY,Etihad,International Long-Haul,A330,8,1,87%,Departure,Historical
S25,20,19-05-25,T1,5X,UPS,Cargo,B767,7,1,nan%,Departure,Historical
S25,20,19-05-25,T1,FX,FedEx,Cargo,A320,5,1,nan%,Departure,Historical
S25,21,26-05-25,T1,FR,Ryanair,International Short-Haul,B737,1167,198,84%,Departure,Historical
S25,21,26-05-25,T1,FR,Ryanair,International Short-Haul,A320,82,14,85%,Departure,Historical
S25,21,26-05-25,T1,FR,Ryanair,Domestic,B737,63,12,72%,Departure,Historical
S25,21,26-05-25,T2,EI,Aer Lingus,International Short-Haul,A320,382,66,86%,Departure,Historical
S25,21,26-05-25,T2,EI,Aer Lingus,Transatlantic CBP,A330,146,27,88%,Departure,Historical
S25,21,26-05-25,T2,EI,Aer Lingus,Transatlantic CBP,B787,72,12,91%,Departure,Historical
S25,21,26-05-25,T2,EI,Aer Lingus,International Long-Haul,A330,17,3,87%,Departure,Historical
S25,21,26-05-25,T2,RE,Aer Lingus Regional,Domestic,ATR72,142,27,73%,Departure,Historical
S25,21,26-05-25,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,90,16,83%,Departure,Historical
S25,21,26-05-25,T2,BA,British Airways,International Short-Haul,A320,94,17,85%,Departure,Historical
S25,21,26-05-25,T2,BA,British Airways,International Short-Haul,E-Jet,67,11,84%,Departure,Historical
S25,21,26-05-25,T1,LH,Lufthansa,International Short-Haul,A320,56,10,84%,Departure,Historical
S25,21,26-05-25,T1,AF,Air France,International Short-Haul,A320,53,10,83%,Departure,Historical
S25,21,26-05-25,T1,KL,KLM,International Short-Haul,A320,48,9,86%,Departure,Historical
S25,21,26-05-25,T1,IB,Iberia,International Short-Haul,A320,33,6,85%,Departure,Historical
S25,21,26-05-25,T1,VY,Vueling,International Short-Haul,A320,29,5,83%,Departure,Historical
S25,21,26-05-25,T1,OS,Austrian,International Short-Haul,A320,17,3,85%,Departure,Historical
S25,21,26-05-25,T1,SK,SAS,International Short-Haul,A320,17,3,85%,Departure,Historical
S25,21,26-05-25,T1,AY,Finnair,International Short-Haul,A320,12,2,85%,Departure,Historical
S25,21,26-05-25,T1,TK,Turkish Airlines,International Long-Haul,A320,25,5,85%,Departure,Historical
S25,21,26-05-25,T1,U2,easyJet,International Short-Haul,A320,68,12,84%,Departure,Historical
S25,21,26-05-25,T1,W6,Wizz Air,International Short-Haul,A320,60,11,86%,Departure,Historical
S25,21,26-05-25,T2,AA,American Airlines,Transatlantic CBP,B787,36,7,89%,Departure,Historical
S25,21,26-05-25,T2,UA,United Airlines,Transatlantic CBP,B787,19,3,90%,Departure,Historical
S25,21,26-05-25,T2,DL,Delta Air Lines,Transatlantic CBP,A330,9,2,89%,Departure,Historical
S25,21,26-05-25,T2,AC,Air Canada,Transatlantic CBP,B787,9,2,90%,Departure,Historical
S25,21,26-05-25,T2,EK,Emirates,International Long-Haul,B777,16,3,86%,Departure,Historical
S25,21,26-05-25,T2,EY,Etihad,International Long-Haul,A330,8,1,86%,Departure,Historical
S25,21,26-05-25,T1,5X,UPS,Cargo,B767,8,1,nan%,Departure,Historical
S25,21,26-05-25,T1,FX,FedEx,Cargo,A320,5,1,nan%,Departure,Historical
